method,v1,v2
straight,26.28239725873188,0.037380270919645575
stop,33.02173860252018,2.6238498137359234
straight,33.31985350930616,1.5764625680937734
straight,27.314411475852513,0.11358927944118369
straight,26.2888147526806,0.03632063729390045
stop,33.326389747380766,2.4896601944638213
straight,33.41641111346045,1.5713845488130322
straight,27.326908300646444,0.11443501056636884
straight,26.31069965305821,0.03532010278579789
stop,33.58944535092012,2.3559442357515508
straight,33.469781716764516,1.5657823375652156
straight,27.327916719468938,0.11515995201963236
straight,26.34596866322584,0.034399722638327024
stop,33.8080659646453,2.221235576996897
straight,33.478062467622266,1.559903272506509
straight,27.317235540589234,0.11581346391060199
straight,26.393025668655437,0.03355478523797506
stop,33.97934984329488,2.0864761746999405
straight,33.440916780436005,1.5539986630464242
straight,27.292652917947688,0.11640683306771549
straight,26.450181073069114,0.03278338128874125
stop,34.10056721243311,1.9536630088706386
straight,33.360268313906786,1.54834308210145
straight,27.255185515924282,0.11688635069581677
straight,26.51435711632972,0.0321230410258011
stop,34.171465681031734,1.8235309858874338
straight,33.24006439065995,1.5431501207710228
straight,27.205480913432734,0.11720390164034944
straight,26.584051199227495,0.031559112967316505
stop,34.19330229991112,1.6959687505027419
straight,33.0828543209946,1.5385202245691723
straight,27.144895445053194,0.11731649329058647
straight,26.664258275182203,0.0310214262184888
stop,34.16591305051947,1.5699259895543776
straight,32.89770565641353,1.5347218567976373
straight,27.082856685534157,0.11718024758735412
straight,26.75713871695444,0.030511614285654853
stop,34.09023768728157,1.4443114452218355
straight,32.69561593056311,1.531984796140632
straight,27.023879635459835,0.11679693734960017
straight,26.857448956404145,0.03007903329545758
stop,33.96754275893856,1.3188776001524245
straight,32.479284135651376,1.5303530516131727
straight,26.970085360452654,0.11618661738044656
straight,26.967083151143445,0.029713402661393107
stop,33.79970115955846,1.1944595299015062
straight,32.25787220243566,1.5299110989545777
straight,26.922263176517376,0.11535524332259683
straight,27.078552986072154,0.029442020002604097
stop,33.588988415299234,1.0716639480967576
straight,32.04314349215055,1.5307020923764347
straight,26.88584882843773,0.11436494925008822
straight,27.18193726090835,0.02927864874124675
stop,33.340659099008285,0.950112056818254
straight,31.838517989353406,1.5327191497721406
straight,26.86303719159127,0.11325796388379095
straight,27.284827345939195,0.02919568888048729
stop,33.059009069480815,0.8291316148967196
straight,31.654916709536334,1.535879797977876
straight,26.851266456860188,0.11196504446136035
straight,27.390050943154833,0.02918995949511194
stop,32.74524847524119,0.7080750891333786
straight,31.499653472080833,1.540069424165004
straight,26.854673132850483,0.11057944134810371
straight,27.500553441467968,0.029270484780169803
stop,32.40288087501632,0.5872227205746734
straight,31.37260506574576,1.5452815205462849
straight,26.875734678938137,0.10919473505927635
straight,27.61239803255276,0.029440984396621683
stop,32.03959356496181,0.46798677549682166
straight,31.282082320601063,1.5512776067371803
straight,26.914842152802844,0.10784995505188821
straight,27.716586644799676,0.029689345339055317
stop,31.660752966018617,0.34908612741093936
straight,31.23434997569185,1.5576910568263271
straight,26.971661219515454,0.10660677877070368
straight,27.81070022335898,0.030003606215580625
stop,31.27238393891958,0.2280357578325649
straight,31.229167262025285,1.5643264611566536
straight,27.046194091505793,0.1054816938290366
straight,27.8938324651763,0.03037264786535898
stop,30.876194861726713,0.10455918136083397
straight,31.265717964966193,1.5709041539383186
straight,27.137646250980822,0.10452341863563208
straight,27.9678076074891,0.03080712075607872
stop,30.474275533665597,0.01880304254900711
straight,31.342148912179475,1.5773865924264678
straight,27.24363448540236,0.10379107315188452
straight,28.033470513989524,0.0313206382451493
stop,30.0783046232542,0.1401477471488226
straight,31.45631268916535,1.583631084851
straight,27.35327146243669,0.10336184661292958
straight,28.092374260183345,0.031943056392567115
stop,29.697517925302247,0.26023209311221374
straight,31.603777016459127,1.589333477633664
straight,27.46573995930646,0.10322135144003053
straight,28.141400457631036,0.03266678032536208
stop,29.3335380276945,0.3786427955125027
straight,31.783002462485072,1.5944273003694622
straight,27.581132665032992,0.10336218554618248
straight,28.177136899612396,0.03346342988948714
stop,28.99166044718802,0.4934924005542807
straight,31.988083746804673,1.598719058648212
straight,27.69326888796427,0.10379004167770645
straight,28.198792387295484,0.034339680842472964
stop,28.675600573234608,0.6047820375776949
straight,32.20851637893808,1.6019915181827897
straight,27.804308241807927,0.10453356330701002
straight,28.205481281376954,0.035240440123791905
stop,28.391422251472992,0.7138078788519864
straight,32.44320184698405,1.6042585208849272
straight,27.904235913885504,0.10553911801552818
straight,28.197454664481068,0.03617233989847446
stop,28.146187998021894,0.8232963538102074
straight,32.68928722978882,1.6054972510637655
straight,27.984491893814944,0.10670591804565865
straight,28.174828515285657,0.037114589685779964
stop,27.943469673330448,0.9339842873589177
straight,32.94155785684118,1.6056528001505463
straight,28.04380959715618,0.1079718077653975
straight,28.139946201962992,0.038017956759259564
stop,27.785683703865345,1.0457122763746325
straight,33.19022951194795,1.6046931142357488
straight,28.084471948293277,0.10938848282473868
straight,28.095442232493337,0.03884028712057119
stop,27.674183413931726,1.1586729716986426
straight,33.42324879120079,1.602660523931746
straight,28.10453501768817,0.11091059824226379
straight,28.04287415026056,0.03956454351613581
stop,27.611711514918234,1.27134330691504
straight,33.63556006226992,1.5995896928882871
straight,28.10232940430249,0.11235293411752367
straight,27.981285607133895,0.04020883626340255
stop,27.600345912459524,1.3832965211575416
straight,33.817421048871005,1.595628601404502
straight,28.078574988343657,0.11373138948415029
straight,27.909638965130462,0.04077894260981685
stop,27.640032677772624,1.4939287236600372
straight,33.96127349407874,1.590960297634763
straight,28.03333554147867,0.11503037529485816
straight,27.829426734703027,0.04125300117213326
stop,27.729887354586126,1.6031708995909089
straight,34.06517624611518,1.585644641633014
straight,27.969958726639373,0.11614254128555623
straight,27.745356785665482,0.041601201905934526
stop,27.868909177941717,1.711124731381485
straight,34.125212828751685,1.579898950563933
straight,27.89154194387154,0.11701069156881405
straight,27.652342138388075,0.041843976094179114
stop,28.055050408505856,1.8190623723290003
straight,34.140536372462506,1.5738767052993752
straight,27.807513475718114,0.11755304024549684
straight,27.54349610529761,0.041989882849013394
stop,28.285916569686655,1.9284755878701372
straight,34.11172200600801,1.567790830595555
straight,27.71981474496417,0.1177741334311927
straight,27.422668798578943,0.042002164464039815
stop,28.558740002129838,2.0409945551396955
straight,34.03862739266946,1.561727208633462
straight,27.629082667623795,0.11768248878297871
straight,27.293155622554416,0.041855996876161705
stop,28.870350654975542,2.155260026600863
straight,33.92056219002912,1.5557615466631673
straight,27.537708282357208,0.11726479708701798
straight,27.16707462350615,0.04154425346651591
stop,29.21429385519358,2.269399660969441
straight,33.7609306902278,1.5501914749617733
straight,27.451653301162093,0.11653836935389039
straight,27.051373309120944,0.04108021565841258
stop,29.587123989698163,2.3834683476606724
straight,33.567131416174334,1.545320205867668
straight,27.379418594744184,0.11557216992784403
straight,26.94267265782427,0.0404628354604365
stop,29.98497192245489,2.4957848360663863
straight,33.34582226831162,1.5413494452183754
straight,27.318471893600332,0.11433726017385226
straight,26.836507678535973,0.039667880129850674
stop,30.401967612316188,2.6057712444772445
straight,33.10012087555953,1.538395218923517
straight,27.271405857269066,0.1128414620652809
straight,26.73760734035182,0.038710685203364514
stop,30.831007874203955,2.712278515411361
straight,32.84009015127361,1.5366545382999086
straight,27.245642575418668,0.11123044067574916
straight,26.652244241870687,0.037637259823087965
stop,31.26645059486201,2.8145669952709884
straight,32.57926286503967,1.5362878533955198
straight,27.241130523146033,0.10947718445376908
straight,26.582094631300762,0.036473408524065554
stop,31.70191421178204,2.915047478143425
straight,32.321156210077326,1.5373587618171367
straight,27.2601618488517,0.10768694687043079
straight,26.529988819843105,0.0352622891628418
stop,32.132236604785355,3.0157541054163346
straight,32.073055507554834,1.5399172977944309
straight,27.30340624154047,0.10600820036087932
straight,26.493732913903823,0.03398591578896082
stop,32.55702608219757,3.116069936429734
straight,31.849810968873882,1.5439115536651076
straight,27.366166884479913,0.10458508452124127
straight,26.47312269969235,0.032622067816080014
stop,32.972142155482246,3.067217187437275
straight,31.659874170745017,1.549243846273194
straight,27.442733156291077,0.1034771536978405
straight,26.472011371648996,0.03123005710331972
stop,33.37024947050019,2.967234149977702
straight,31.510058988809135,1.55577006632147
straight,27.53105435375224,0.10264659948837729
straight,26.492257767138316,0.0298335241096237
stop,33.744605280987635,2.8647142837760757
straight,31.4068343875325,1.5632869527944848
straight,27.628397328103016,0.10209964166764407
straight,26.53548108029027,0.028449893696078754
stop,34.09193290046055,2.7587139065105495
straight,31.356083402065686,1.5714289146941844
straight,27.72769511944956,0.10185454839773744
straight,26.601872068168962,0.02714015086614674
stop,34.409897669428624,2.6488458228332776
straight,31.359351498606237,1.5799589411406605
straight,27.829211977149473,0.1018925616761901
straight,26.690855639177673,0.025889352461827664
stop,34.69797646769795,2.5380603248958873
straight,31.417021341334127,1.5886635836229903
straight,27.927678113760077,0.10220447904879493
straight,26.80290340721294,0.024692421023335576
stop,34.95064272128717,2.4279081226277492
straight,31.528122724638866,1.5971369667631894
straight,28.015803914417923,0.10275645714192205
straight,26.932944314229847,0.02362342396341932
stop,35.166669981584135,2.317280338821756
straight,31.687320958884865,1.6049800154528406
straight,28.095495206190073,0.10354683052527325
straight,27.080686519476647,0.022682971241638317
stop,35.34715574582527,2.2059741443644945
straight,31.8882470819768,1.6119687490323296
straight,28.165431048656746,0.10457535256296613
straight,27.244440591713484,0.021876974007113414
stop,35.48908412812809,2.094778483470859
straight,32.13002816503855,1.6181329416753152
straight,28.220175299593347,0.10577713143378942
straight,27.42289283737885,0.021213406513539868
stop,35.589882408941115,1.984312538047091
straight,32.40916970797981,1.623374395120851
straight,28.25822382587967,0.10713711073744214
straight,27.614546614776547,0.020694161104670816
stop,35.649111758627576,1.8759277990790166
straight,32.71792411056207,1.6275061127134145
straight,28.278040018840755,0.10865752825808794
straight,27.81126494830962,0.02033843125542334
stop,35.66842897858308,1.7696021371083586
straight,33.0460085872445,1.630391952098896
straight,28.276825660877016,0.11021709461657514
straight,28.01195274075861,0.020143783813547977
stop,35.648098642534116,1.6640311365812752
straight,33.382129719904505,1.631950537415642
straight,28.254970729497636,0.11170197666702142
straight,28.21177916921928,0.020112100725403148
stop,35.58817101029061,1.5581768445058355
straight,33.719285387979546,1.6321785413711707
straight,28.21463237911734,0.11304483188017256
straight,28.403360559112112,0.020243658969005263
stop,35.489625235257776,1.4521162160959293
straight,34.048546118701374,1.6310810973084637
straight,28.15328021920891,0.11429772183850351
straight,28.59290378527886,0.0205410384850232
stop,35.354205761821305,1.3460129080201175
straight,34.35548018540794,1.6287443793311114
straight,28.07284345049971,0.11537967810341254
straight,28.776667606990543,0.021006678778052512
stop,35.18295349751006,1.2406160887543356
straight,34.636282061441854,1.6252439378019998
straight,27.97693706257495,0.11619685078392594
straight,28.95160955565805,0.021644048743848843
stop,34.97767719112154,1.1375013448176272
straight,34.88442157009836,1.6206931152774213
straight,27.87222551271405,0.11668024685274136
straight,29.11517909569647,0.02245705413549437
stop,34.74181407197386,1.0357671851679715
straight,35.09346541485633,1.6152312096466024
straight,27.769024017415745,0.11679597540697562
straight,29.260691692873667,0.02343222172073689
stop,34.47639612464675,0.9353213864399068
straight,35.26037824950017,1.6089908808797926
straight,27.671064636917205,0.1165702211057068
straight,29.38163106113929,0.024537932352852176
stop,34.18328064887333,0.8356566836904502
straight,35.38233030891364,1.6021156321369034
straight,27.572786503571376,0.11598667195510426
straight,29.476721294334563,0.025770416678073782
stop,33.8653134835193,0.7354186089218167
straight,35.45769409150403,1.5947502104105649
straight,27.47669943022764,0.11502283082650788
straight,29.54331838094873,0.027108156219885826
stop,33.522396732870256,0.6353107641079503
straight,35.486121146493325,1.5869712469284258
straight,27.394442579327407,0.11374810527955148
straight,29.58021247229698,0.02853016598740321
stop,33.15698779640508,0.5350340208098614
straight,35.46703654830691,1.5789870183327235
straight,27.33437318448618,0.11229736003078628
straight,29.586963938453536,0.02999730574345938
stop,32.77326063835503,0.4343056493440587
straight,35.40057772591351,1.570889257697449
straight,27.29577947112393,0.11069493878288206
straight,29.563714384215,0.031468777148075944
stop,32.37453088328305,0.3342717027853306
straight,35.28762314645219,1.5628230615305734
straight,27.28008582936797,0.10902839149948074
straight,29.51190673145974,0.0329192466869187
stop,31.963936119655195,0.2359249315630354
straight,35.1316739777109,1.5550524420543566
straight,27.28857219052037,0.10745078956345111
straight,29.43406249186616,0.03429744300442783
stop,31.547556931787174,0.14089697019255665
straight,34.93726249721264,1.5477628603378313
straight,27.319330270886475,0.10593784495867209
straight,29.333174533232523,0.035574619581300815
stop,31.13065425048068,0.049776161980859435
straight,34.70905086341771,1.5411232748624475
straight,27.370721706313766,0.1045415949010472
straight,29.210608422817547,0.03674019947454965
stop,30.71573752595431,0.03759089505401558
straight,34.45256013920049,1.5352918444320314
straight,27.439527361933564,0.10334818622298136
straight,29.067933427480053,0.03776681977683427
stop,30.304067185280804,0.12227460753626129
straight,34.16995160000597,1.5303322494981502
straight,27.528756805754025,0.10230204610492322
straight,28.90997482285679,0.03860938918430534
stop,29.900976413249747,0.20484324165321335
straight,33.86838491606004,1.5263971008567276
straight,27.640064616673406,0.10143552646387854
straight,28.742055790086493,0.039232263577670734
stop,29.5131066666051,0.28709122589303204
straight,33.553016527719365,1.5235961549083141
straight,27.75813516389671,0.10090103990469546
straight,28.55891224970738,0.039640866101842476
stop,29.141342525433807,0.36849502313501015
straight,33.22895634144684,1.5220306481508277
straight,27.87154438980095,0.10071929766501064
straight,28.36181350840465,0.03980183248095459
stop,28.78512472437893,0.44798777253836075
straight,32.908624962021605,1.521835616257766
straight,27.979933293965207,0.10084050942423395
straight,28.16105728014282,0.03967511798828738
stop,28.449816920014527,0.5255486505010206
straight,32.59945022885961,1.5230799104667683
straight,28.088516053381404,0.10125775161425687
straight,27.96651174256648,0.039251653333682746
stop,28.134526199250207,0.6014679981217497
straight,32.30441538787855,1.5258266979947877
straight,28.19640024560571,0.10199627476100426
straight,27.778988288956437,0.03851973653213703
stop,27.840927276213545,0.6765822505140617
straight,32.03549116343105,1.5300467781623994
straight,28.298788642561462,0.10306942974773914
straight,27.59968137555918,0.0374653121317593
stop,27.574154468091685,0.7529547500766807
straight,31.800655881361827,1.53568625653504
straight,28.387183725087763,0.10442598404726222
straight,27.44362839241607,0.036156170247439334
stop,27.337083190353823,0.8333586845582293
straight,31.605086265272384,1.5426648006910857
straight,28.45625243192762,0.10601276438395135
straight,27.319840848578625,0.034680862253129496
stop,27.133095457230162,0.9181618082293541
straight,31.4580702554073,1.550724050103713
straight,28.503106828320345,0.10778252889340334
straight,27.23277051006875,0.03313427837737426
stop,26.964329651813326,1.0036187102572125
straight,31.36534449486858,1.5596254049389382
straight,28.52470141371389,0.10964111781882402
straight,27.180886718820336,0.03154581898815023
stop,26.83210257950505,1.0879909014178093
straight,31.33072545803731,1.569045511733782
straight,28.5201185854888,0.11151058748710019
straight,27.161999034626906,0.0299042723316274
stop,26.739743870595202,1.1716933683517734
straight,31.35563559813697,1.578670939194967
straight,28.488906924473653,0.11334552772352935
straight,27.177891438497426,0.028276510827416335
stop,26.689216479453336,1.2555038225686506
straight,31.440225643405196,1.5882836707972994
straight,28.432755852716927,0.1150239844500831
straight,27.228710182799205,0.026758148189468756
stop,26.680220228331518,1.3392354648096312
straight,31.581966801923922,1.597495402922784
straight,28.357545918250615,0.11639866076433802
straight,27.31253917472383,0.02539116258503893
stop,26.71257558582604,1.4231231210089925
straight,31.77442556534043,1.6059089397113242
straight,28.264598380033302,0.11747332182522918
straight,27.429002320666484,0.02415944623224109
stop,26.78672869164116,1.5062645906085192
straight,32.01368440057268,1.6134150370048541
straight,28.158370629765223,0.11820162100704168
straight,27.576483119027376,0.02309111578407419
stop,26.902440305337677,1.5881437280801176
straight,32.29273146695796,1.6198254327201287
straight,28.049073115622416,0.11852416382170372
straight,27.744192637990796,0.02225352129909053
stop,27.058474257120267,1.668152462572122
straight,32.603391121483725,1.624979420744904
straight,27.945310338041484,0.11845288533757825
straight,27.928267154936933,0.021639309632497383
stop,27.25266557839396,1.7457729182068418
straight,32.93261041481037,1.628744037890025
straight,27.855423630997432,0.11805423188159903
straight,28.125896871959604,0.02124050675477418
stop,27.481989810210514,1.8197205772277512
straight,33.26918538855546,1.6310951182361104
straight,27.77797166582289,0.117378720236895
straight,28.328035519727184,0.021065816407925597
stop,27.74290181747281,1.8896115830899145
straight,33.60501747851205,1.632073136423976
straight,27.715546950979782,0.11649186021043134
straight,28.52717375387606,0.02110313385140683
stop,28.031286160548696,1.9567073493766252
straight,33.93168328977777,1.6317285984516208
straight,27.66888377485619,0.11543072593405368
straight,28.723325659653877,0.021343462667461788
stop,28.345124647417855,2.0222038810619924
straight,34.24291420521848,1.6301131569852063
straight,27.63725400742059,0.11419518158726072
straight,28.91401637465697,0.021785645635654993
stop,28.680570213272063,2.08556087675011
straight,34.536249952545425,1.62726035721918
straight,27.623894970725374,0.11284292287603792
straight,29.09523243125612,0.022430514899447918
stop,29.03383308117938,2.1468585569211154
straight,34.80117048409912,1.6232931651410842
straight,27.630985981287193,0.11139757003413275
straight,29.259340729456067,0.023260713095290098
stop,29.40254124351304,2.2064202601398826
straight,35.028353751926396,1.6183756578480284
straight,27.659348553905716,0.11003892106785207
straight,29.401244095448465,0.024256142403765724
stop,29.784742560430136,2.2664314553449323
straight,35.2183475900284,1.6125326998878777
straight,27.70732013081202,0.1088384353926225
straight,29.516164820690094,0.025387665526543812
stop,30.17991497538541,2.325629032628668
straight,35.36390627630026,1.6059978860585884
straight,2.5942818326702737,0.21018418170460085
straight,0.9123198958199189,0.004682299655936029
stop,4.702877760542639,2.664201014903167
straight,10.19002904439347,1.895144635198072
straight,2.7807443218669814,0.25809390854459857
straight,0.7261060045802861,3.8095303204199737e-06
stop,4.7319268309050395,3.0050802923998186
straight,10.483044740975144,1.8676609704944687
straight,3.008578577768049,0.3165949564461762
straight,0.7373022437083792,0.0036899231650775466
stop,4.773392514563119,2.907210616630371
straight,10.787997893470965,1.84141524804485
straight,3.2682617460255674,0.38557832385497437
straight,0.8942367817263893,0.013961527433027254
stop,4.8257050111562,2.5330018492793487
straight,11.107407107540743,1.816561485153204
straight,3.546291753237971,0.4627155959527487
straight,1.1030244453935556,0.028586211372820136
stop,4.8879932810277165,2.158864117707637
straight,11.436799905529387,1.7929823614453944
straight,3.8337272245437632,0.5452122353656809
straight,1.3113005281993777,0.04517093606819622
stop,4.9611897403019665,1.7847679582902343
straight,11.77268740877089,1.77049873099801
straight,4.122229750847192,0.6296971129113846
straight,1.5048143681549828,0.06178341207830518
stop,5.04524768624877,1.4101745854480399
straight,12.118587026958421,1.749072097230991
straight,4.407160549374221,0.7134880647538995
straight,1.6854346277866399,0.07723843856265067
stop,5.142381547105322,1.0354367213723252
straight,12.4724689166361,1.7285498965745136
straight,4.686485416047977,0.7947157936878522
straight,1.8630559512261484,0.09119814722438702
stop,5.255174326579754,0.6606048028686322
straight,12.828575799066678,1.7086843855595348
straight,4.958780738961443,0.8724228462131218
straight,2.0479066418790306,0.10355809784094139
stop,5.386120031301276,0.28623741159344007
straight,13.188854244592703,1.6893793026065267
straight,5.224378010135897,0.9465498332459703
straight,2.25477338248622,0.11484363068814085
stop,5.537652695917047,0.08764680649938894
straight,13.557316763817985,1.670583270722744
straight,5.487027005076551,1.0180937609403893
straight,2.501112937150271,0.12622617907046174
stop,5.712120872099878,0.4610061632159228
straight,13.932054736454207,1.65210346044586
straight,5.751980554304093,1.0877816855293865
straight,2.7985807827491063,0.13888855065129313
stop,5.910733935742993,0.8343984169271428
straight,14.311194131466474,1.6337397490889995
straight,6.021238789860456,1.1553578698350455
straight,3.150674576401657,0.15404819179060114
stop,6.132501272396838,1.2080766542352506
straight,14.695161265117045,1.6153266121165437
straight,6.298460198206206,1.2206182617077452
straight,3.550228391902467,0.17240821319955213
stop,6.376179886518683,1.581720582507601
straight,15.084473547834222,1.5967156726517264
straight,6.5873024335900405,1.28296916379798
straight,3.9837875004952945,0.19409908996267677
stop,6.639264052712817,1.955010716441369
straight,15.477743953617953,1.5778158035546577
straight,6.889653712073516,1.3415581610493437
straight,4.439141588297069,0.21892863471276003
stop,6.915624412267274,2.3284244179793916
straight,15.874858170360508,1.5586022399089434
straight,7.20586123634705,1.3950750173209623
straight,4.900395455847595,0.24643540838117428
stop,7.199052964761783,2.7023214233674993
straight,16.278057106283498,1.539060196342783
straight,7.5329933445571235,1.4424265458512224
straight,5.353226874754896,0.2759773234360142
stop,7.482452486694409,3.0762680312310677
straight,16.683887829993736,1.5191523891086713
straight,7.867253519215092,1.483394287480775
straight,5.787411186476288,0.3069210402751055
stop,7.76025778567658,2.832651785269979
straight,17.089286696098487,1.4988210674930504
straight,8.205614441325318,1.518311835650748
straight,6.192641550963097,0.338450525796945
stop,8.029026027264369,2.457934666143087
straight,17.493573349367985,1.4779816539465633
straight,8.541460042277208,1.547622512253463
straight,6.5588230502808775,0.36927454863789033
stop,8.286178640831155,2.0825586578367137
straight,17.89199968103021,1.456626640415309
straight,8.868562849113085,1.5723581714202313
straight,6.880674017469302,0.3982429217148461
stop,8.53137236263004,1.706730856651145
straight,18.280849408045565,1.4348143436890624
straight,9.18638916361923,1.5936327156924084
straight,7.156731956957192,0.42444730795664176
stop,8.76618756346628,1.3309331943931166
straight,18.66127028641686,1.4125735338575132
straight,9.495557290608103,1.6120454640773452
straight,7.388786586875499,0.4469120847682734
stop,8.993196466898004,0.9548212865429574
straight,19.036801116863984,1.3898697710711418
straight,9.79514246220318,1.6283508820664698
straight,7.580035107162387,0.46499736972885664
stop,9.214107688431763,0.5787479592813143
straight,19.404313774680144,1.3667907145606724
straight,10.085626007571504,1.6432898390352313
straight,7.742333894553767,0.4781295103452793
stop,9.432790257062232,0.20321618216873238
straight,19.759946574951897,1.3434464211890802
straight,10.368297879561203,1.6572992913064915
straight,7.889337855770357,0.48627282859855625
stop,9.656552628079341,0.17210787131027638
straight,20.103755611495387,1.3198508691840736
straight,10.647086841116263,1.670843838319628
straight,8.037178853559562,0.49002663965632576
stop,9.890923745844429,0.547799433123823
straight,20.43619447608483,1.2960238200752845
straight,10.923546157127719,1.684048313414578
straight,8.19945727049285,0.4901799545410995
stop,10.138686024344752,0.923990645172073
straight,20.759118410498843,1.2719271475338572
straight,11.199856069620914,1.697023260008133
straight,8.39072154747794,0.4879550135665969
stop,10.400465935024382,1.3005161897734039
straight,21.073121655408908,1.2475792712883305
straight,11.48078893090458,1.7097479892030527
straight,8.623453803919535,0.48465714988619246
stop,10.676338297660386,1.6770332547565694
straight,21.377703418704872,1.2231007867688921
straight,11.768865795872987,1.7221155495179241
straight,8.906951547812511,0.48213117004836936
stop,10.965625749481113,2.0532382462375285
straight,21.672768134695545,1.1986109660348263
straight,12.066104293977444,1.7339140782524507
straight,9.241011402753951,0.48202327360111386
stop,11.264514717410938,2.429160837912286
straight,21.959557903957986,1.174191431255536
straight,12.37271483764069,1.744786509364952
straight,9.616357145447125,0.4849744899471937
stop,11.56652370625436,2.8054532616165173
straight,22.238752273725595,1.149987859414581
straight,12.686462367983227,1.754497757055177
straight,10.025147749299018,0.4909744684190107
stop,11.86580315145143,3.101092291878981
straight,22.51099195416459,1.126124832991393
straight,13.004584029293103,1.7629899311684354
straight,10.460477832422166,0.5000141963874812
stop,12.158964732989133,2.724289921101372
straight,22.77760549770381,1.1026184734178606
straight,13.323669283378582,1.7702746934350277
straight,10.901128797182372,0.5119360106914813
stop,12.441382735361497,2.3475257859292613
straight,23.038013997904716,1.0794689682464673
straight,13.640625801302466,1.7764194666128046
straight,11.332269671646124,0.5262826028750112
stop,12.70919345186671,1.9707184517548697
straight,23.29075027117591,1.0566150255334539
straight,13.952373312898057,1.7815290889731215
straight,11.739715783602202,0.5423150735185231
stop,12.96098351571524,1.5938285607475544
straight,23.53501330599725,1.0338825269868281
straight,14.255850953382412,1.7856902634489562
straight,12.112873610006934,0.5593672672084837
stop,13.196908349462763,1.2168907032744603
straight,23.767394777871225,1.0112421394417879
straight,14.546409542607762,1.7892764018703318
straight,12.442974529838429,0.5765195314975857
stop,13.418477803106203,0.8398628299323718
straight,23.985051460586142,0.9886402584189508
straight,14.82338487239323,1.792650293972418
straight,12.725036686135402,0.5928006776323105
stop,13.630143955622541,0.4629018254773882
straight,24.187626017218214,0.9659551046837477
straight,15.087866153481327,1.7959388153134468
straight,12.959670345584911,0.6075036446027515
stop,13.837985677632355,0.08554218647238931
straight,24.371906392241666,0.943322350049301
straight,15.342224024763588,1.799349188716007
straight,13.152069457201463,0.6198400004111082
stop,14.047233407027282,0.2921799295106777
straight,24.53516811627311,0.920884725040512
straight,15.590931479004146,1.8030424307093253
straight,13.306593345795173,0.6295283816078643
stop,14.264226819432599,0.6701271108286555
straight,24.676865190893277,0.8985770362910699
straight,15.836658350803113,1.8070306975931367
straight,13.433933336246763,0.6361931952564973
stop,14.493583271673337,1.048316333052513
straight,24.79633184812061,0.8763538984645682
straight,16.082391428990118,1.8112982978075882
straight,13.546304241749464,0.6396677333356503
stop,14.736493182830642,1.4268005725252315
straight,24.893043631472935,0.8542909659841462
straight,16.332193550045965,1.8157785841475809
straight,13.65925635940986,0.6401614828215297
stop,14.993741785050721,1.8051493238746477
straight,24.966602171706924,0.8325488022992324
straight,16.58912811434895,1.8203286837682704
straight,13.78811860363314,0.638162643167848
stop,15.264656759476255,2.1832052662574006
straight,25.016570294672267,0.8111196343336214
straight,16.854529664387012,1.824795996979221
straight,13.942737922422792,0.6341490146079685
stop,15.544846689575659,2.5608657529552494
straight,25.043452184889478,0.7901142194807773
straight,17.128608336676322,1.8290491447957755
straight,14.13555688391202,0.6289548809836782
stop,15.829573145092171,2.9383027529476755
straight,25.048229773178438,0.7696055279886405
straight,17.41167995885457,1.8330042785577283
straight,14.376460853435505,0.6236448092612651
stop,16.113252758522883,2.9679322889707747
straight,25.03175260026954,0.7495373306146806
straight,17.701077421376958,1.8364791388621735
straight,14.66992418799168,0.6192028878132092
stop,16.38765443932131,2.5914748725310535
straight,24.99391418942599,0.729870637967601
straight,17.992621442623804,1.8393703194909587
straight,15.011171423311094,0.6167882412169927
stop,16.6466483716467,2.215224913521352
straight,24.935136844530835,0.7106540008956974
straight,18.282929077736696,1.8416646739610636
straight,15.390763078541552,0.6169473629794839
stop,16.886761478614744,1.839224870738473
straight,24.85625025391498,0.6919882372062608
straight,18.565935663053313,1.8433970010517824
straight,15.794664938082803,0.6198930434837631
stop,17.105437767399756,1.4637189518884899
straight,24.7561580080536,0.6737995494392601
straight,18.836426819320288,1.844712212358405
straight,16.205422793498688,0.6255865407042647
stop,17.302536988725233,1.088842090711518
straight,24.633138907897525,0.6559781226473612
straight,19.09238868766457,1.84572475883685
straight,16.609850356637743,0.6337668764429245
stop,17.48100206666968,0.7147930134279923
straight,24.48919344392674,0.6386923153771358
straight,19.332336756974687,1.846592829562575
straight,16.99399298742878,0.6440636337441155
stop,17.64825271408176,0.34117212529089125
straight,24.326637233285098,0.6221172734561213
straight,19.55652307746341,1.847523764047657
straight,17.341524652998817,0.6557889363395996
stop,17.812942578907936,0.03277538676496761
straight,24.145630921549635,0.6063083009735888
straight,19.766222969062852,1.8486269260939416
straight,17.64205674687444,0.6682735471119854
stop,17.98279261590812,0.40749120535472555
straight,23.94582430962939,0.5913121715219326
straight,19.966400118840795,1.850056291820033
straight,17.889577823824315,0.6809787780573175
stop,18.1620968265462,0.7826099469888037
straight,23.72852999418695,0.5772176047106847
straight,20.161859835043725,1.8518744310374937
straight,18.081171047312814,0.6928139489436136
stop,18.35401377458219,1.157515422107101
straight,23.493603010848673,0.5640325500738679
straight,20.35583131701126,1.8540992437379802
straight,18.218948188309547,0.703164199180794
stop,18.5626242332906,1.5320986667051522
straight,23.239628696828426,0.5517445039519366
